Mon,Day,Year,sshtimser
2,16,2003,0.041362392
2,17,2003,0.039662393
2,18,2003,0.037562395
2,19,2003,0.034862394
2,20,2003,0.033162395
2,21,2003,0.031662396
2,22,2003,0.029662395
2,23,2003,0.028062394
2,24,2003,0.023062395
2,25,2003,0.020962397
2,26,2003,0.017462397
2,27,2003,0.015062394
2,28,2003,0.014262395
3,1,2003,0.012662394
3,2,2003,0.012062395
3,3,2003,0.012262395
3,4,2003,0.010862397
3,5,2003,0.011262397
3,6,2003,0.011962397
3,7,2003,0.013462397
3,8,2003,0.013362395
3,9,2003,0.013762394
3,10,2003,0.016362397
3,11,2003,0.017262394
3,12,2003,0.017362396
3,13,2003,0.018262396
3,14,2003,0.019462394
3,15,2003,0.019862397
3,16,2003,0.022262397
3,17,2003,0.023862394
3,18,2003,0.025462395
3,19,2003,0.028462397
3,20,2003,0.029862395
3,21,2003,0.030962395
3,22,2003,0.032862397
3,23,2003,0.034162397
3,24,2003,0.037062394
3,25,2003,0.037662397
3,26,2003,0.040162394
3,27,2003,0.039062398
3,28,2003,0.042762394
3,29,2003,0.045362393
3,30,2003,0.043962399
3,31,2003,0.044862399
4,1,2003,0.045162397
4,2,2003,0.045362393
4,3,2003,0.043162393
4,4,2003,0.041062395
4,5,2003,0.038562397
4,6,2003,0.036362397
4,7,2003,0.034962396
4,8,2003,0.032262395
4,9,2003,0.029462396
4,10,2003,0.025262395
4,11,2003,0.023762396
4,12,2003,0.019762395
4,13,2003,0.016562397
4,14,2003,0.012962396
4,15,2003,0.009862395
4,16,2003,0.006562395
4,17,2003,0.004462397
4,18,2003,0.001762396
4,19,2003,-0.001637604
4,20,2003,-0.005937604
4,21,2003,-0.009137604
4,22,2003,-0.011137604
4,23,2003,-0.012437604
4,24,2003,-0.015237605
4,25,2003,-0.014937604
4,26,2003,-0.014937604
4,27,2003,-0.014837605
4,28,2003,-0.014737605
4,29,2003,-0.015437604
4,30,2003,-0.015837605
5,1,2003,-0.015237605
5,2,2003,-0.014637604
5,3,2003,-0.014337604
5,4,2003,-0.012537605
5,5,2003,-0.012237604
5,6,2003,-0.011437604
5,7,2003,-0.011237604
5,8,2003,-0.010237604
5,9,2003,-0.009637605
5,10,2003,-0.007937604
5,11,2003,-0.006537605
5,12,2003,-0.004837604
5,13,2003,-0.004637604
5,14,2003,-0.004037605
5,15,2003,-0.002537604
5,16,2003,-0.001337604
5,17,2003,-0.002137605
5,18,2003,-0.001837605
5,19,2003,-0.000937605
5,20,2003,-0.000737605
5,21,2003,0.000462396
5,22,2003,0.000162395
5,23,2003,0.000262395
5,24,2003,-3.76E-05
5,25,2003,-0.000937605
5,26,2003,-0.001137605
5,27,2003,-0.001837605
5,28,2003,-0.002937605
5,29,2003,-0.003337605
5,30,2003,-0.003837604
5,31,2003,-0.005837604
6,1,2003,-0.007337605
6,2,2003,-0.007437605
6,3,2003,-0.007537605
6,4,2003,-0.006837604
6,5,2003,-0.007537605
6,6,2003,-0.006837604
6,7,2003,-0.007037604
6,8,2003,-0.006537605
6,9,2003,-0.006837604
6,10,2003,-0.006237605
6,11,2003,-0.006137604
6,12,2003,-0.005137605
6,13,2003,-0.004537604
6,14,2003,-0.004937604
6,15,2003,-0.004237605
6,16,2003,-0.003637604
6,17,2003,-0.003037605
6,18,2003,-0.003137605
6,19,2003,-0.001837605
6,20,2003,-0.000337604
6,21,2003,-0.000737605
6,22,2003,6.24E-05
6,23,2003,6.24E-05
6,24,2003,0.000562396
6,25,2003,0.000362395
6,26,2003,0.000262395
6,27,2003,0.001362395
6,28,2003,0.002062396
6,29,2003,0.003362395
6,30,2003,0.003262395
7,1,2003,0.003162396
7,2,2003,0.004162396
7,3,2003,0.004362395
7,4,2003,0.004662397
7,5,2003,0.006062394
7,6,2003,0.006862397
7,7,2003,0.008062395
7,8,2003,0.008362396
7,9,2003,0.009962397
7,10,2003,0.011762394
7,11,2003,0.013762394
7,12,2003,0.015762395
7,13,2003,0.017862397
7,14,2003,0.020362394
7,15,2003,0.022762394
7,16,2003,0.026362395
7,17,2003,0.027662395
7,18,2003,0.028762395
7,19,2003,0.029862395
7,20,2003,0.031962397
7,21,2003,0.033062397
7,22,2003,0.034062395
7,23,2003,0.035162399
7,24,2003,0.036062399
7,25,2003,0.036862398
7,26,2003,0.038062396
7,27,2003,0.039462397
7,28,2003,0.041762399
7,29,2003,0.042762394
7,30,2003,0.043662394
7,31,2003,0.044562394
8,1,2003,0.045462395
8,2,2003,0.046762394
8,3,2003,0.047562393
8,4,2003,0.048362399
8,5,2003,0.048962394
8,6,2003,0.050062398
8,7,2003,0.049962396
8,8,2003,0.051262396
8,9,2003,0.052062394
8,10,2003,0.052162396
8,11,2003,0.053262392
8,12,2003,0.053362394
8,13,2003,0.054062399
8,14,2003,0.056162397
8,15,2003,0.056062395
8,16,2003,0.056362393
8,17,2003,0.057362395
8,18,2003,0.058162393
8,19,2003,0.058962392
8,20,2003,0.059162395
8,21,2003,0.059862392
8,22,2003,0.059562395
8,23,2003,0.060362393
8,24,2003,0.061762395
8,25,2003,0.062762397
8,26,2003,0.063662397
8,27,2003,0.065462398
8,28,2003,0.066762397
8,29,2003,0.069162393
8,30,2003,0.071762393
8,31,2003,0.073662395
9,1,2003,0.077062393
9,2,2003,0.078862394
9,3,2003,0.081962394
9,4,2003,0.083662393
9,5,2003,0.085762399
9,6,2003,0.088662396
9,7,2003,0.090162399
9,8,2003,0.092962394
9,9,2003,0.095862398
9,10,2003,0.098062391
9,11,2003,0.099562401
9,12,2003,0.101362402
9,13,2003,0.103462393
9,14,2003,0.104262391
9,15,2003,0.107762391
9,16,2003,0.108162398
9,17,2003,0.112062389
9,18,2003,0.11386239
9,19,2003,0.117262403
9,20,2003,0.119462395
9,21,2003,0.121662403
9,22,2003,0.124362389
9,23,2003,0.127462397
9,24,2003,0.131762395
9,25,2003,0.1329624
9,26,2003,0.134762401
9,27,2003,0.134662399
9,28,2003,0.137162397
9,29,2003,0.138362402
9,30,2003,0.139262403
10,1,2003,0.139262403
10,2,2003,0.140362392
10,3,2003,0.139862398
10,4,2003,0.140962402
10,5,2003,0.14026239
10,6,2003,0.138862396
10,7,2003,0.13676239
10,8,2003,0.135362396
10,9,2003,0.136362398
10,10,2003,0.136162395
10,11,2003,0.136662389
10,12,2003,0.135662401
10,13,2003,0.135062391
10,14,2003,0.135162393
10,15,2003,0.136262397
10,16,2003,0.137062395
10,17,2003,0.137562389
10,18,2003,0.139062399
10,19,2003,0.140562395
10,20,2003,0.140662397
10,21,2003,0.138862396
10,22,2003,0.139162401
10,23,2003,0.139662395
10,24,2003,0.137862394
10,25,2003,0.138062397
10,26,2003,0.136662389
10,27,2003,0.134562398
10,28,2003,0.132462392
10,29,2003,0.131962398
10,30,2003,0.129062394
10,31,2003,0.127162392
11,1,2003,0.125862399
11,2,2003,0.123862395
11,3,2003,0.121662403
11,4,2003,0.120562399
11,5,2003,0.117262403
11,6,2003,0.116162399
11,7,2003,0.116162399
11,8,2003,0.113062391
11,9,2003,0.112262393
11,10,2003,0.111862401
11,11,2003,0.110762397
11,12,2003,0.107962395
11,13,2003,0.107262398
11,14,2003,0.10506239
11,15,2003,0.103562395
11,16,2003,0.101162399
11,17,2003,0.100262398
11,18,2003,0.099262396
11,19,2003,0.1003624
11,20,2003,0.100462402
11,21,2003,0.100262398
11,22,2003,0.099262396
11,23,2003,0.098562399
11,24,2003,0.098562399
11,25,2003,0.097762401
11,26,2003,0.095162394
11,27,2003,0.093762393
11,28,2003,0.092062394
11,29,2003,0.088262396
11,30,2003,0.086762393
12,1,2003,0.085562395
12,2,2003,0.083562399
12,3,2003,0.080062399
12,4,2003,0.075762393
12,5,2003,0.075062396
12,6,2003,0.070462393
12,7,2003,0.068062397
12,8,2003,0.066362398
12,9,2003,0.061762395
12,10,2003,0.062662395
12,11,2003,0.060862394
12,12,2003,0.059462393
12,13,2003,0.056762392
12,14,2003,0.054062399
12,15,2003,0.051462399
12,16,2003,0.051162394
12,17,2003,0.050062398
12,18,2003,0.050962398
12,19,2003,0.050462397
12,20,2003,0.050762395
12,21,2003,0.052162396
12,22,2003,0.053062396
12,23,2003,0.053562398
12,24,2003,0.054462398
12,25,2003,0.056362393
12,26,2003,0.056662398
12,27,2003,0.057362395
12,28,2003,0.059262397
12,29,2003,0.059062394
12,30,2003,0.059962394
12,31,2003,0.059662396
1,1,2004,0.059262397
1,2,2004,0.060062396
1,3,2004,0.059462393
1,4,2004,0.059862392
1,5,2004,0.057262393
1,6,2004,0.053762393
1,7,2004,0.054062399
1,8,2004,0.054462398
1,9,2004,0.052762399
1,10,2004,0.051962393
1,11,2004,0.049462395
1,12,2004,0.049162398
1,13,2004,0.049862394
1,14,2004,0.049162398
1,15,2004,0.047962392
1,16,2004,0.048962394
1,17,2004,0.049862394
1,18,2004,0.049162398
1,19,2004,0.048862392
1,20,2004,0.051362398
1,21,2004,0.051562393
1,22,2004,0.052362392
1,23,2004,0.051562393
1,24,2004,0.050162392
1,25,2004,0.049662399
1,26,2004,0.047262395
1,27,2004,0.045062395
1,28,2004,0.044662396
1,29,2004,0.041162396
1,30,2004,0.037262397
1,31,2004,0.033662396
2,1,2004,0.029062396
2,2,2004,0.025462395
2,3,2004,0.019162396
2,4,2004,0.014162397
2,5,2004,0.007862395
2,6,2004,0.003262395
2,7,2004,-0.001937605
2,8,2004,-0.008337604
2,9,2004,-0.013637605
2,10,2004,-0.018837604
2,11,2004,-0.022337604
2,12,2004,-0.026637604
2,13,2004,-0.028937604
2,14,2004,-0.029737604
2,15,2004,-0.032337605
2,16,2004,-0.034137604
2,17,2004,-0.038637604
2,18,2004,-0.041637605
2,19,2004,-0.044537605
2,20,2004,-0.048237605
2,21,2004,-0.053737605
2,22,2004,-0.057437604
2,23,2004,-0.057137604
2,24,2004,-0.057737605
2,25,2004,-0.059037605
2,26,2004,-0.060937604
2,27,2004,-0.060737604
2,28,2004,-0.059737606
2,29,2004,-0.057737605
3,1,2004,-0.057137604
3,2,2004,-0.055637605
3,3,2004,-0.055537605
3,4,2004,-0.054637605
3,5,2004,-0.054137604
3,6,2004,-0.054137604
3,7,2004,-0.052737604
3,8,2004,-0.051137605
3,9,2004,-0.050537604
3,10,2004,-0.049537604
3,11,2004,-0.048837604
3,12,2004,-0.047337604
3,13,2004,-0.046337604
3,14,2004,-0.046937605
3,15,2004,-0.047137605
3,16,2004,-0.048537604
3,17,2004,-0.050437605
3,18,2004,-0.053037604
3,19,2004,-0.054137604
3,20,2004,-0.057037605
3,21,2004,-0.056837605
3,22,2004,-0.059637604
3,23,2004,-0.060037603
3,24,2004,-0.062137605
3,25,2004,-0.064037604
3,26,2004,-0.065337604
3,27,2004,-0.066037604
3,28,2004,-0.067937603
3,29,2004,-0.070037605
3,30,2004,-0.072537606
3,31,2004,-0.074037606
4,1,2004,-0.075037604
4,2,2004,-0.075737604
4,3,2004,-0.075337605
4,4,2004,-0.074737606
4,5,2004,-0.074237605
4,6,2004,-0.072837604
4,7,2004,-0.072037605
4,8,2004,-0.070837604
4,9,2004,-0.069137605
4,10,2004,-0.068237604
4,11,2004,-0.068437604
4,12,2004,-0.067637605
4,13,2004,-0.066137606
4,14,2004,-0.064037604
4,15,2004,-0.064337605
4,16,2004,-0.065237606
4,17,2004,-0.063337603
4,18,2004,-0.063637605
4,19,2004,-0.063237605
4,20,2004,-0.061537606
4,21,2004,-0.059737606
4,22,2004,-0.058937603
4,23,2004,-0.058437604
4,24,2004,-0.057037605
4,25,2004,-0.057537604
4,26,2004,-0.057437604
4,27,2004,-0.057337604
4,28,2004,-0.057037605
4,29,2004,-0.057137604
4,30,2004,-0.056137604
5,1,2004,-0.056537604
5,2,2004,-0.056237604
5,3,2004,-0.055537605
5,4,2004,-0.053737605
5,5,2004,-0.054037604
5,6,2004,-0.054237604
5,7,2004,-0.053837604
5,8,2004,-0.052037604
5,9,2004,-0.051537605
5,10,2004,-0.049937604
5,11,2004,-0.047937605
5,12,2004,-0.045537604
5,13,2004,-0.044137604
5,14,2004,-0.042037604
5,15,2004,-0.040637605
5,16,2004,-0.038037604
5,17,2004,-0.037337605
5,18,2004,-0.036437604
5,19,2004,-0.036037605
5,20,2004,-0.036137605
5,21,2004,-0.035837604
5,22,2004,-0.034537605
5,23,2004,-0.033737605
5,24,2004,-0.034137604
5,25,2004,-0.033937604
5,26,2004,-0.034337605
5,27,2004,-0.033937604
5,28,2004,-0.033737605
5,29,2004,-0.033637604
5,30,2004,-0.033837604
5,31,2004,-0.032937605
6,1,2004,-0.032337605
6,2,2004,-0.031437604
6,3,2004,-0.031237604
6,4,2004,-0.029137604
6,5,2004,-0.026337604
6,6,2004,-0.024137604
6,7,2004,-0.021737604
6,8,2004,-0.021337604
6,9,2004,-0.018037605
6,10,2004,-0.016637604
6,11,2004,-0.015337605
6,12,2004,-0.014937604
6,13,2004,-0.013937604
6,14,2004,-0.012837604
6,15,2004,-0.012837604
6,16,2004,-0.013637605
6,17,2004,-0.015037604
6,18,2004,-0.015137604
6,19,2004,-0.016337605
6,20,2004,-0.018037605
6,21,2004,-0.020037605
6,22,2004,-0.021937605
6,23,2004,-0.023837604
6,24,2004,-0.024737605
6,25,2004,-0.025337604
6,26,2004,-0.027537604
6,27,2004,-0.028337604
6,28,2004,-0.028637604
6,29,2004,-0.030337604
6,30,2004,-0.028737604
7,1,2004,-0.027537604
7,2,2004,-0.027137604
7,3,2004,-0.025737604
7,4,2004,-0.023937604
7,5,2004,-0.022437604
7,6,2004,-0.020137604
7,7,2004,-0.018037605
7,8,2004,-0.013937604
7,9,2004,-0.010137604
7,10,2004,-0.004637604
7,11,2004,0.001562396
7,12,2004,0.005962396
7,13,2004,0.009562394
7,14,2004,0.014062396
7,15,2004,0.018162394
7,16,2004,0.023362397
7,17,2004,0.027662395
7,18,2004,0.031662396
7,19,2004,0.036062399
7,20,2004,0.039162392
7,21,2004,0.043062399
7,22,2004,0.045362393
7,23,2004,0.048062394
7,24,2004,0.049262399
7,25,2004,0.051062392
7,26,2004,0.051762397
7,27,2004,0.051162394
7,28,2004,0.052162396
7,29,2004,0.052362392
7,30,2004,0.051262396
7,31,2004,0.051062392
8,1,2004,0.051062392
8,2,2004,0.048462393
8,3,2004,0.048662397
8,4,2004,0.047262395
8,5,2004,0.047662394
8,6,2004,0.045262399
8,7,2004,0.045562396
8,8,2004,0.045362393
8,9,2004,0.044862399
8,10,2004,0.044462392
8,11,2004,0.045962396
8,12,2004,0.047062399
8,13,2004,0.047262395
8,14,2004,0.049562397
8,15,2004,0.050462397
8,16,2004,0.052162396
8,17,2004,0.053362394
8,18,2004,0.054962399
8,19,2004,0.056162397
8,20,2004,0.058162393
8,21,2004,0.059262397
8,22,2004,0.060462395
8,23,2004,0.061062398
8,24,2004,0.062262396
8,25,2004,0.062862398
8,26,2004,0.063062394
8,27,2004,0.062962393
8,28,2004,0.062662395
8,29,2004,0.061262394
8,30,2004,0.060762393
8,31,2004,0.060062396
9,1,2004,0.058762396
9,2,2004,0.057862396
9,3,2004,0.057562398
9,4,2004,0.057862396
9,5,2004,0.058162393
9,6,2004,0.058862398
9,7,2004,0.059362399
9,8,2004,0.061362395
9,9,2004,0.064062396
9,10,2004,0.064162398
9,11,2004,0.066462392
9,12,2004,0.068662392
9,13,2004,0.068962397
9,14,2004,0.069062399
9,15,2004,0.069262395
9,16,2004,0.069362397
9,17,2004,0.069562393
9,18,2004,0.070362399
9,19,2004,0.070262397
9,20,2004,0.070562395
9,21,2004,0.071262399
9,22,2004,0.070362399
9,23,2004,0.070662396
9,24,2004,0.070662396
9,25,2004,0.070362399
9,26,2004,0.070162395
9,27,2004,0.069762396
9,28,2004,0.069962392
9,29,2004,0.069662394
9,30,2004,0.070362399
10,1,2004,0.071362393
10,2,2004,0.073262396
10,3,2004,0.073362397
10,4,2004,0.073962393
10,5,2004,0.073362397
10,6,2004,0.074162396
10,7,2004,0.075862395
10,8,2004,0.076062398
10,9,2004,0.076162393
10,10,2004,0.077162395
10,11,2004,0.077762397
10,12,2004,0.078462394
10,13,2004,0.079662392
10,14,2004,0.081462393
10,15,2004,0.083462397
10,16,2004,0.082762393
10,17,2004,0.082562397
10,18,2004,0.083362395
10,19,2004,0.084662395
10,20,2004,0.083962398
10,21,2004,0.084362397
10,22,2004,0.084362397
10,23,2004,0.084662395
10,24,2004,0.083762395
10,25,2004,0.083962398
10,26,2004,0.082762393
10,27,2004,0.084162394
10,28,2004,0.081462393
10,29,2004,0.080262395
10,30,2004,0.077362398
10,31,2004,0.076062398
11,1,2004,0.073962393
11,2,2004,0.070962394
11,3,2004,0.067962395
11,4,2004,0.065562392
11,5,2004,0.062062392
11,6,2004,0.060662398
11,7,2004,0.057162399
11,8,2004,0.056362393
11,9,2004,0.053962397
11,10,2004,0.052362392
11,11,2004,0.051462399
11,12,2004,0.050162392
11,13,2004,0.048862392
11,14,2004,0.048662397
11,15,2004,0.048562395
11,16,2004,0.048662397
11,17,2004,0.048362399
11,18,2004,0.050562399
11,19,2004,0.052062394
11,20,2004,0.054462398
11,21,2004,0.055362398
11,22,2004,0.057362395
11,23,2004,0.060562397
11,24,2004,0.063262398
11,25,2004,0.065362396
11,26,2004,0.067462394
11,27,2004,0.068662392
11,28,2004,0.069962392
11,29,2004,0.069462398
11,30,2004,0.068462396
12,1,2004,0.066562394
12,2,2004,0.064462396
12,3,2004,0.061962398
12,4,2004,0.060862394
12,5,2004,0.059262397
12,6,2004,0.058262395
12,7,2004,0.057262393
12,8,2004,0.055162395
12,9,2004,0.053762393
12,10,2004,0.052862393
12,11,2004,0.051162394
12,12,2004,0.051462399
12,13,2004,0.049762393
12,14,2004,0.050062398
12,15,2004,0.050062398
12,16,2004,0.048562395
12,17,2004,0.048862392
12,18,2004,0.046462397
12,19,2004,0.046562398
12,20,2004,0.045662398
12,21,2004,0.043262395
12,22,2004,0.040762397
12,23,2004,0.038362394
12,24,2004,0.035062397
12,25,2004,0.038262399
12,26,2004,0.035062397
12,27,2004,0.035262393
12,28,2004,0.031462396
12,29,2004,0.026562395
12,30,2004,0.025162397
12,31,2004,0.022862396
1,1,2005,0.023162397
1,2,2005,0.021662394
1,3,2005,0.020962397
1,4,2005,0.021262395
1,5,2005,0.021562396
1,6,2005,0.020762397
1,7,2005,0.018262396
1,8,2005,0.017762395
1,9,2005,0.016662395
1,10,2005,0.016062396
1,11,2005,0.015062394
1,12,2005,0.013762394
1,13,2005,0.012562396
1,14,2005,0.009462396
1,15,2005,0.007162394
1,16,2005,0.004062394
1,17,2005,0.002262395
1,18,2005,0.001962396
1,19,2005,-0.000437604
1,20,2005,-0.001237604
1,21,2005,-0.001737604
1,22,2005,-0.000537604
1,23,2005,0.000762396
1,24,2005,0.000862396
1,25,2005,0.001662396
1,26,2005,0.001562396
1,27,2005,0.002362395
1,28,2005,0.002562395
1,29,2005,0.003462395
1,30,2005,0.004562395
1,31,2005,0.003362395
2,1,2005,0.002262395
2,2,2005,0.001762396
2,3,2005,-3.76E-05
2,4,2005,-0.001737604
2,5,2005,-0.001637604
2,6,2005,-0.002737604
2,7,2005,-0.005337605
2,8,2005,-0.008237604
2,9,2005,-0.009837605
2,10,2005,-0.010937605
2,11,2005,-0.012137605
2,12,2005,-0.014137605
2,13,2005,-0.015137604
2,14,2005,-0.017137604
2,15,2005,-0.017937604
2,16,2005,-0.018437604
2,17,2005,-0.020337605
2,18,2005,-0.020537604
2,19,2005,-0.023037605
2,20,2005,-0.022737604
2,21,2005,-0.024237604
2,22,2005,-0.023037605
2,23,2005,-0.025337604
2,24,2005,-0.026037604
2,25,2005,-0.025937604
2,26,2005,-0.029637604
2,27,2005,-0.029537605
2,28,2005,-0.032937605
3,1,2005,-0.036537604
3,2,2005,-0.038337605
3,3,2005,-0.041137605
3,4,2005,-0.043037604
3,5,2005,-0.046337604
3,6,2005,-0.049637604
3,7,2005,-0.052737604
3,8,2005,-0.055437604
3,9,2005,-0.057837605
3,10,2005,-0.059237605
3,11,2005,-0.063437605
3,12,2005,-0.065237606
3,13,2005,-0.066337606
3,14,2005,-0.067037606
3,15,2005,-0.069937603
3,16,2005,-0.069837605
3,17,2005,-0.069837605
3,18,2005,-0.069937603
3,19,2005,-0.069437606
3,20,2005,-0.068137606
3,21,2005,-0.067437606
3,22,2005,-0.066037604
3,23,2005,-0.064837606
3,24,2005,-0.062637606
3,25,2005,-0.061337603
3,26,2005,-0.059737606
3,27,2005,-0.058537604
3,28,2005,-0.057637604
3,29,2005,-0.054937604
3,30,2005,-0.055337604
3,31,2005,-0.053637605
4,1,2005,-0.052937604
4,2,2005,-0.052537605
4,3,2005,-0.052237605
4,4,2005,-0.054037604
4,5,2005,-0.054437605
4,6,2005,-0.054037604
4,7,2005,-0.055137604
4,8,2005,-0.056337604
4,9,2005,-0.058037605
4,10,2005,-0.060537604
4,11,2005,-0.062637606
4,12,2005,-0.062437603
4,13,2005,-0.062837606
4,14,2005,-0.062637606
4,15,2005,-0.061937606
4,16,2005,-0.060337605
4,17,2005,-0.059737606
4,18,2005,-0.059337606
4,19,2005,-0.058137605
4,20,2005,-0.056137604
4,21,2005,-0.056337604
4,22,2005,-0.056237604
4,23,2005,-0.056737605
4,24,2005,-0.055437604
4,25,2005,-0.055037604
4,26,2005,-0.055037604
4,27,2005,-0.055537605
4,28,2005,-0.056437604
4,29,2005,-0.056237604
4,30,2005,-0.056337604
5,1,2005,-0.056837605
5,2,2005,-0.056037604
5,3,2005,-0.056137604
5,4,2005,-0.052637605
5,5,2005,-0.053637605
5,6,2005,-0.052537605
5,7,2005,-0.052937604
5,8,2005,-0.051937604
5,9,2005,-0.051637604
5,10,2005,-0.050037605
5,11,2005,-0.049537604
5,12,2005,-0.047737604
5,13,2005,-0.047237604
5,14,2005,-0.044837605
5,15,2005,-0.045937605
5,16,2005,-0.044237604
5,17,2005,-0.043137604
5,18,2005,-0.043637605
5,19,2005,-0.044537605
5,20,2005,-0.044037604
5,21,2005,-0.043737605
5,22,2005,-0.042337604
5,23,2005,-0.042437604
5,24,2005,-0.040637605
5,25,2005,-0.039337605
5,26,2005,-0.038537604
5,27,2005,-0.038537604
5,28,2005,-0.038137604
5,29,2005,-0.038037604
5,30,2005,-0.036737605
5,31,2005,-0.036837604
6,1,2005,-0.035737604
6,2,2005,-0.035437604
6,3,2005,-0.034737604
6,4,2005,-0.034037605
6,5,2005,-0.033637604
6,6,2005,-0.031937604
6,7,2005,-0.031637604
6,8,2005,-0.031437604
6,9,2005,-0.030637605
6,10,2005,-0.029937605
6,11,2005,-0.028337604
6,12,2005,-0.027837604
6,13,2005,-0.026537604
6,14,2005,-0.025537604
6,15,2005,-0.023037605
6,16,2005,-0.020937604
6,17,2005,-0.019437604
6,18,2005,-0.018037605
6,19,2005,-0.016837604
6,20,2005,-0.015137604
6,21,2005,-0.014037604
6,22,2005,-0.011337604
6,23,2005,-0.010137604
6,24,2005,-0.008437605
6,25,2005,-0.007037604
6,26,2005,-0.006037604
6,27,2005,-0.003337605
6,28,2005,0.000162395
6,29,2005,0.002662396
6,30,2005,0.004062394
7,1,2005,0.006562395
7,2,2005,0.009362394
7,3,2005,0.011462396
7,4,2005,0.013162395
7,5,2005,0.014462395
7,6,2005,0.015262397
7,7,2005,0.016762397
7,8,2005,0.017362396
7,9,2005,0.017762395
7,10,2005,0.017762395
7,11,2005,0.018062396
7,12,2005,0.016962396
7,13,2005,0.016262396
7,14,2005,0.016262396
7,15,2005,0.015962394
7,16,2005,0.015362395
7,17,2005,0.014762396
7,18,2005,0.015062394
7,19,2005,0.014362397
7,20,2005,0.014062396
7,21,2005,0.015462397
7,22,2005,0.015862396
7,23,2005,0.015362395
7,24,2005,0.016562397
7,25,2005,0.017562395
7,26,2005,0.020062397
7,27,2005,0.021762396
7,28,2005,0.023362397
7,29,2005,0.026062394
7,30,2005,0.027962396
7,31,2005,0.031362394
8,1,2005,0.034562396
8,2,2005,0.037262397
8,3,2005,0.040462399
8,4,2005,0.043762396
8,5,2005,0.046962398
8,6,2005,0.049762393
8,7,2005,0.052862393
8,8,2005,0.055762398
8,9,2005,0.058062399
8,10,2005,0.059862392
8,11,2005,0.061262394
8,12,2005,0.062362397
8,13,2005,0.063962395
8,14,2005,0.063962395
8,15,2005,0.063262398
8,16,2005,0.063462394
8,17,2005,0.064162398
8,18,2005,0.064562397
8,19,2005,0.065362396
8,20,2005,0.065362396
8,21,2005,0.066562394
8,22,2005,0.066662396
8,23,2005,0.067162397
8,24,2005,0.067562396
8,25,2005,0.068762394
8,26,2005,0.068962397
8,27,2005,0.068462396
8,28,2005,0.067262398
8,29,2005,0.067062395
8,30,2005,0.066962393
8,31,2005,0.066962393
9,1,2005,0.066262396
9,2,2005,0.065462398
9,3,2005,0.064762393
9,4,2005,0.063662397
9,5,2005,0.063162396
9,6,2005,0.061862396
9,7,2005,0.060962396
9,8,2005,0.060062396
9,9,2005,0.059062394
9,10,2005,0.058562393
9,11,2005,0.058462399
9,12,2005,0.058562393
9,13,2005,0.058662394
9,14,2005,0.059662396
9,15,2005,0.060362393
9,16,2005,0.061662393
9,17,2005,0.062962393
9,18,2005,0.063862393
9,19,2005,0.065662394
9,20,2005,0.066162395
9,21,2005,0.066662396
9,22,2005,0.067362393
9,23,2005,0.068462396
9,24,2005,0.068362395
9,25,2005,0.068462396
9,26,2005,0.068562398
9,27,2005,0.067662398
9,28,2005,0.067062395
9,29,2005,0.065062398
9,30,2005,0.065062398
10,1,2005,0.063562395
10,2,2005,0.062662395
10,3,2005,0.063262398
10,4,2005,0.062862398
10,5,2005,0.063162396
10,6,2005,0.062262396
10,7,2005,0.062262396
10,8,2005,0.062462399
10,9,2005,0.062362397
10,10,2005,0.062362397
10,11,2005,0.063662397
10,12,2005,0.063162396
10,13,2005,0.063062394
10,14,2005,0.064162398
10,15,2005,0.063862393
10,16,2005,0.063462394
10,17,2005,0.062362397
